car,score,content
2026 르노코리아 아르카나,8.50,"차는 정말 좋은데 매번 르노의 마케팅과 년식변경 대응과 개선이 너무 늦어서 판매량이 뚝 떨어지내요 참 안타까워요 그리고 차급을 사람들의 시선이 안타까워요 이 정도 차 급인데 이거밖에 안돼? 경차는 되는데 준중형급 소형차인데도 이게 없어? 이게 안돼? 시선도 안타갑고 기능도 안타갑고 원감절감 한국 제작형으로 안타까운게 많습니다 르노에는 이젠 썬루프도 안달아주고... 프로그래밍 차량이 되었는데도 전자계통 아직까지 불안전해요 승차감 부드럽고 핸들링 최고입니다 브레이크는 급감속시 밀리네요 아찔 할만큼 답력 적응이 필요합니다 프로그래밍 소프트웨어적으로 부족한게 많아서 아르카나는 보증간섭 되지않은 코딩 튜닝은 필수 인거 같습니다 시트 포지션도 어떻게 맞춰도 불편한 느낌이 들고 썬바이져가 너무 가깝고 작은 느낌 1열 문 천장 곡선이 좁아서 A필러 위로 머리 부딧치는 일이 많아요 기계적인 기능과 운동성능, 디자인, 도장면 컬러는 최고네요 준외제차로서 좋네요 르쉐 정신 차리고 힘냅시다! 제발!ㅋ"
2026 르노코리아 아르카나,8.00,가격대비 품질이 좋아요. 힘 좋음. 가끔씩 나타나는 전자장비 오류는 아쉬움. 의자 불편함
2026 르노코리아 아르카나,9.17,디자인과 가격 등 좋은 면만 보고 샀는데 타다보니 사소하게 불편한 점이 많습니다. 기존 20만 넘던 차 보다 더 화딱지 납니다 ㅂㄷㅂㄷ 회사집 10키로 이내만 운전하다 보니 연비도 좋을 건 없고 뭔가 기술적으로 발전 좀 해야할 것 같아요 르노씨ㅠ
2026 르노코리아 아르카나,10.00,출퇴근 차량으로 이용중인데 디자인 승차감 연비 만족합니다. 가성비 좋은 차
2026 르노코리아 아르카나,10.00,연비 잘나오고 디자인 예쁘고 가성비도 좋습니다 선루프 없는게 좀 아쉽습니다....
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,9.67,디자인이쁘고 브랜드 우수하고 승차감 아주 좋아요 레인지로버는 처음인데 벨라 덕분에 레인지로버에 대한 이미지가 엄청 안 좋았는데 생각이 바뀌게 됩니다
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,10.00,"처음 벨라를 선택한 건 단연 ‘디자인’ 때문이었지만, 직접 주행해보니 이 차는 외모만 잘난 SUV가 아니란 걸 단번에 느꼈습니다. 가볍지 않게 도로를 누르는 주행감, 고속에서도 흔들림 없이 밀어주는 안정성은 이 차가 단순한 도심형 SUV가 아니라, 브랜드 철학이 고스란히 담긴 모델이라는 걸 증명합니다. 정숙성은 기대 이상이고, 연비 또한 체급 대비 훌륭합니다. 도심 주행 기준으로 10km/L 전후, 고속은 14km/L까지도 무리 없이 나오네요. 정차 시 진동도 거의 느껴지지 않아 장거리 운전이 정말 편안합니다. 무엇보다도 벨라는 존재감 그 자체입니다. 매끄러운 루프라인과 미니멀한 사이드 실루엣, 플러시 도어 핸들까지 군더더기 없이 정제된 디자인은 시간이 지나도 질리지 않습니다. SUV이면서도 프리미엄 세단 같은 만족감을 주는 차. 저는 이 차를 선택한 걸 한 번도 후회해본 적 없습니다."
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,9.00,이쁨 벨라가 벨라함. 오래된차인데도 여전히 미래지향적 격조있는 아름다움
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,8.50,실내가 아주 넓은 편은 아닌 거에 비해서 트렁크 공간이 굉장히 잘 나왔습니다. 밟는대로 잘 나가고 3-4개월 정도 탔는데 큰 불편함 못 느끼고 잘 타고 있어요.
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,7.00,P400모델은 펀치력도 좋고 고장 없이 잘 타고 있습니다 거주성은 차량크기대비 별로이며 중형suv중에서는 제일 잘생겼다고 생각합니다
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,9.33,디자인 좋음 뒷좌석은 편한데 차량 크기에 비해 좁음 스포츠모드로 하면 생각보다 너무 잘나감
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,7.50,"디자인 만큼은 단연코 최고 타 브랜드 차량과 비교해도 뒤지지 않고 질리지 않음. 실내 거주성도 넓은 편이며 부족함 없음. 가족과 편안하게 주행하기에는 너무나도 좋음. 다만, 트렁크 용량이 작아 많은 짐을 실을 수 없고 도심 연비가 너무 안좋아 기름을 많이 드심. 주행 퍼포먼스는 평소 추월하는 걸 좋아하는 사람이 끌기에는 답답한 면이 있음. 하지만, 아이를 태우고 정속 주행하기에는 풍절음도 적고 편안하고 안락함."
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,9.83,D300 R다이나믹 HSE 타고 있습니다. 풀옵션이구요 어라운드뷰 HUD 통풍은 물론이고 마사지 시트까지 있어서 너무 편하구요 반자율주행 굉장히 잘됩니다 고속도로에서 사용하면 알아서 주행해줘서 굉장히 편하구요 비교적 최근 연식이 21년 22년 반도체대란 때문에 반자율이 빠지고 HUD 어라운드 다빠졌던걸로 알고있는데 저는 다 들어가있어서 너무 좋구요 벨라 사실거면 풀옵션 HSE모델로 사시는걸 추천드리고 3000CC모델로 꼭 추천드립니다 제가 벤츠E300이랑 벨라랑 2대를 타고 있는데 승차감이 승용차보다 좋다는 느낌을 받습니다 SUV지만 굉장히 편안하구요 차량무게가 있어서 그런지 굉장히 묵직하고 안정감이 듭니다 네이버 제원이 잘못 나와 있더라구요 벨라는 2485KG입니다 거의 2.5톤이구요 연비도 제가 디젤 모델이라서 그런지 굉장히 잘나옵니다 차무게대비해서 연비를 굉장히 잘뽑는거같구요 마지막으로 일단 디자인이 최고입니다 벨라는 흰색에 블랙팩하는게 진리인것 같습니다 미친디자인!!!
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,9.00,일정 부품의 부품 품질 내구성이 떨어지는 듯하나 주행감과 디자인은 최고입니다
2026 랜드로버 레인지로버 벨라 플러그인 하이브리드,8.67,"이쁘고 잘나갑니다 ~ 디자인 군더더기 없이 깔끔하고, 오래오래 고장없이 탈 수 있게 크고 좋은 엔진이지만 연비는 정말 별로이긴하네요.. 그래도 실내외 모두 고급스럽고 공간도 부족함 없이 넉넉합니다 :)"
2026 랜드로버 레인지로버 벨라,9.67,디자인이쁘고 브랜드 우수하고 승차감 아주 좋아요 레인지로버는 처음인데 벨라 덕분에 레인지로버에 대한 이미지가 엄청 안 좋았는데 생각이 바뀌게 됩니다
2026 랜드로버 레인지로버 벨라,10.00,"처음 벨라를 선택한 건 단연 ‘디자인’ 때문이었지만, 직접 주행해보니 이 차는 외모만 잘난 SUV가 아니란 걸 단번에 느꼈습니다. 가볍지 않게 도로를 누르는 주행감, 고속에서도 흔들림 없이 밀어주는 안정성은 이 차가 단순한 도심형 SUV가 아니라, 브랜드 철학이 고스란히 담긴 모델이라는 걸 증명합니다. 정숙성은 기대 이상이고, 연비 또한 체급 대비 훌륭합니다. 도심 주행 기준으로 10km/L 전후, 고속은 14km/L까지도 무리 없이 나오네요. 정차 시 진동도 거의 느껴지지 않아 장거리 운전이 정말 편안합니다. 무엇보다도 벨라는 존재감 그 자체입니다. 매끄러운 루프라인과 미니멀한 사이드 실루엣, 플러시 도어 핸들까지 군더더기 없이 정제된 디자인은 시간이 지나도 질리지 않습니다. SUV이면서도 프리미엄 세단 같은 만족감을 주는 차. 저는 이 차를 선택한 걸 한 번도 후회해본 적 없습니다."
2026 랜드로버 레인지로버 벨라,9.00,이쁨 벨라가 벨라함. 오래된차인데도 여전히 미래지향적 격조있는 아름다움
2026 랜드로버 레인지로버 벨라,8.50,실내가 아주 넓은 편은 아닌 거에 비해서 트렁크 공간이 굉장히 잘 나왔습니다. 밟는대로 잘 나가고 3-4개월 정도 탔는데 큰 불편함 못 느끼고 잘 타고 있어요.
2026 랜드로버 레인지로버 벨라,7.00,P400모델은 펀치력도 좋고 고장 없이 잘 타고 있습니다 거주성은 차량크기대비 별로이며 중형suv중에서는 제일 잘생겼다고 생각합니다
2026 랜드로버 레인지로버 벨라,9.33,디자인 좋음 뒷좌석은 편한데 차량 크기에 비해 좁음 스포츠모드로 하면 생각보다 너무 잘나감
2026 랜드로버 레인지로버 벨라,7.50,"디자인 만큼은 단연코 최고 타 브랜드 차량과 비교해도 뒤지지 않고 질리지 않음. 실내 거주성도 넓은 편이며 부족함 없음. 가족과 편안하게 주행하기에는 너무나도 좋음. 다만, 트렁크 용량이 작아 많은 짐을 실을 수 없고 도심 연비가 너무 안좋아 기름을 많이 드심. 주행 퍼포먼스는 평소 추월하는 걸 좋아하는 사람이 끌기에는 답답한 면이 있음. 하지만, 아이를 태우고 정속 주행하기에는 풍절음도 적고 편안하고 안락함."
2026 랜드로버 레인지로버 벨라,9.83,D300 R다이나믹 HSE 타고 있습니다. 풀옵션이구요 어라운드뷰 HUD 통풍은 물론이고 마사지 시트까지 있어서 너무 편하구요 반자율주행 굉장히 잘됩니다 고속도로에서 사용하면 알아서 주행해줘서 굉장히 편하구요 비교적 최근 연식이 21년 22년 반도체대란 때문에 반자율이 빠지고 HUD 어라운드 다빠졌던걸로 알고있는데 저는 다 들어가있어서 너무 좋구요 벨라 사실거면 풀옵션 HSE모델로 사시는걸 추천드리고 3000CC모델로 꼭 추천드립니다 제가 벤츠E300이랑 벨라랑 2대를 타고 있는데 승차감이 승용차보다 좋다는 느낌을 받습니다 SUV지만 굉장히 편안하구요 차량무게가 있어서 그런지 굉장히 묵직하고 안정감이 듭니다 네이버 제원이 잘못 나와 있더라구요 벨라는 2485KG입니다 거의 2.5톤이구요 연비도 제가 디젤 모델이라서 그런지 굉장히 잘나옵니다 차무게대비해서 연비를 굉장히 잘뽑는거같구요 마지막으로 일단 디자인이 최고입니다 벨라는 흰색에 블랙팩하는게 진리인것 같습니다 미친디자인!!!
2026 랜드로버 레인지로버 벨라,9.00,일정 부품의 부품 품질 내구성이 떨어지는 듯하나 주행감과 디자인은 최고입니다
2026 랜드로버 레인지로버 벨라,8.67,"이쁘고 잘나갑니다 ~ 디자인 군더더기 없이 깔끔하고, 오래오래 고장없이 탈 수 있게 크고 좋은 엔진이지만 연비는 정말 별로이긴하네요.. 그래도 실내외 모두 고급스럽고 공간도 부족함 없이 넉넉합니다 :)"
2025 혼다 어코드 하이브리드,8.83,"2025.10.22일 대구에서 출고 검정색인데 차량디자인은 개인취향 300만원할인, 전에 오딧탔었는데 확실히 신형이라 잘나감. 하부에서 소음있음 고속도로에서 160이상 달렸는데 잘나감 옵션과 하부소음이 아쉽지만 가성비 좋은차라 생각함"
2025 혼다 어코드 하이브리드,9.67,"국산중형차 주행감보다 훨씬 좋고, 탄탄함. 전동트렁크없는게 단점 거리에 많이 안보여서 회소성있음"
2025 혼다 어코드 하이브리드,9.33,오토뷰 리뷰에서 차량 성능 5.0 만점 받은 차량입니다. 실제 연비는 23 정도 나오네요
2025 혼다 어코드 하이브리드,9.50,"차의 본질인 주행성능은 단점이 없음. 잘 치고 나가고, 잘 서고, 고속주행시 안정감을 줍니다. 디자인은 개인취향이긴 하지만 처음 보자마자 매우 마음에 들었습니다. (캠리와 고민하다가 어코드를 선택한 이유. 주행성능과 디자인) 단점만 보자면, 1. 하체가 좀 단단한 세팅 같음. 저속 요철구간 지날때 충격이 좀 올라옴. 2. 옵션이 많이 부실함. 가장 많이 비교되는 캠리와 비교해도 옵션이 매우 부족함. 그래서 비싸다고 생각이 듬. 3. 고속주행 or 언덕길 주행중 배터리가 부족한 경우 소음이 좀 있는 편임.(일상적인 주행은 소음 잘 모르겠음) 1, 3번은 개인적으로 크게 신경 안쓰지만 2번은 매우 아쉬운 부분 입니다. 캠리와 끝까지 고민한게 2번 항목입니다."
2025 혼다 어코드 하이브리드,9.83,"잘달리고, 잘돌고, 잘선다. 가격이 많이 올랐지만 돈값하는 차. 앞으로 10년은 거뜬히 탈 듯."
2025 혼다 어코드 하이브리드,9.67,가격은 비싸졌지만 비싸진 깂어치는 하는 차 연비는 당연히 좋고 오랜 기간 검증된 하이브리드 파워트레인은 역시 믿음을 준다
2025 혼다 어코드 하이브리드,10.00,"품질과 기술의 혼다, 주행감, 민첩성에서 여실히 느껴집니다. 인테리어는 다소 부족하다고 느껴질 수 있으나 본질적인 운동성능은 훌륭합니다"
2025 혼다 어코드 하이브리드,10.00,"저에겐 완벽한 육각형 차입니다. 다음차도 어코드 선택할 예정입니다. 8개월동안, 17,000km 탔네요"
2025 혼다 어코드 하이브리드,9.33,메디인 제펜인줄 알았어요 메디인 유에세이 흰색 차량 색상 미흡 특히 범버와 번렌터 색상달음 국산차 보다 떨어짐 부품 용접 부분도 털어짐 엔진성능은 좋으나 내부로 소음이 많이 침투함 다음 차구입시 렉서스 생각중 입니다
2025 혼다 어코드 하이브리드,8.83,차가격과 옵션들이 다소 아쉽지만 그 외 모든게 다 만족스러운 차 할인이 들어갔을때 산다면 충분한 메리트가 있다
2025 혼다 어코드,8.83,"2025.10.22일 대구에서 출고 검정색인데 차량디자인은 개인취향 300만원할인, 전에 오딧탔었는데 확실히 신형이라 잘나감. 하부에서 소음있음 고속도로에서 160이상 달렸는데 잘나감 옵션과 하부소음이 아쉽지만 가성비 좋은차라 생각함"
2025 혼다 어코드,9.67,"국산중형차 주행감보다 훨씬 좋고, 탄탄함. 전동트렁크없는게 단점 거리에 많이 안보여서 회소성있음"
2025 혼다 어코드,9.33,오토뷰 리뷰에서 차량 성능 5.0 만점 받은 차량입니다. 실제 연비는 23 정도 나오네요
2025 혼다 어코드,9.50,"차의 본질인 주행성능은 단점이 없음. 잘 치고 나가고, 잘 서고, 고속주행시 안정감을 줍니다. 디자인은 개인취향이긴 하지만 처음 보자마자 매우 마음에 들었습니다. (캠리와 고민하다가 어코드를 선택한 이유. 주행성능과 디자인) 단점만 보자면, 1. 하체가 좀 단단한 세팅 같음. 저속 요철구간 지날때 충격이 좀 올라옴. 2. 옵션이 많이 부실함. 가장 많이 비교되는 캠리와 비교해도 옵션이 매우 부족함. 그래서 비싸다고 생각이 듬. 3. 고속주행 or 언덕길 주행중 배터리가 부족한 경우 소음이 좀 있는 편임.(일상적인 주행은 소음 잘 모르겠음) 1, 3번은 개인적으로 크게 신경 안쓰지만 2번은 매우 아쉬운 부분 입니다. 캠리와 끝까지 고민한게 2번 항목입니다."
